Progressivo,Targa,Tipo,Marca,Ditta,Periodicità,Data_Immatricolazione,Bollo,SospPneum,NumAssi,KW,Regione
6135,"EX793BT",0,0,109,12,"09/30/26 00:00:00",1,0,0,0,9
6136,"FW301DM",0,0,96,12,"04/30/26 00:00:00",1,0,0,0,9
6137,"EP183BC",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6138,"EP965BC",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6139,"FC023WD",1,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6140,"EP184BC",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6141,"GF558JK",2,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6142,"ER004VY",1,0,145,4,"11/30/25 00:00:00",1,0,0,0,9
6143,"FK884NX",2,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6144,"ER260VY",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6145,"GX041AE",1,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6146,"ZA015RZ",1,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6147,"FV205DG",2,0,145,4,"02/28/26 00:00:00",1,0,0,0,9
6148,"FX109TM",2,0,145,4,"11/30/25 00:00:00",1,0,0,0,9
6149,"DD641RG",3,0,145,12,"12/31/25 00:00:00",1,0,0,0,9
6150,"DK315WP",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6151,"DN740MS",3,0,145,12,"03/31/26 00:00:00",1,0,0,0,9
6152,"EP185BC",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6153,"FC025WD",1,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6154,"CZ621EA",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6155,"DE885EE",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6156,"DM745EP",1,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6157,"DJ909TY",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6158,"DK879SC",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6159,"CS618DS",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6160,"GP499XZ",3,0,145,12,"09/30/25 00:00:00",1,0,0,0,9
6161,"EF130NC",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6162,"GJ404BR",1,0,145,4,"12/31/25 00:00:00",1,0,0,0,9
6163,"GY448DV",1,0,145,4,"09/30/25 00:00:00",1,0,0,0,9
6164,"CW480AP",4,0,145,12,"12/31/25 00:00:00",1,0,0,0,9
6165,"FV789HX",4,0,145,12,"02/28/26 00:00:00",1,0,0,0,9
6166,"EV812NM",4,0,145,12,"04/30/26 00:00:00",1,0,0,0,9
6167,"GP174XZ",0,0,145,4,"10/31/25 00:00:00",1,0,0,0,9
6168,"HB731MP",0,0,19,12,"11/30/25 00:00:00",1,0,0,0,9
6169,"HB732MP",0,0,19,12,"11/30/25 00:00:00",1,0,0,0,9
6170,"HB733MP",0,0,19,12,"11/30/25 00:00:00",1,0,0,0,9
6171,"HB740MP",0,0,4,4,"12/31/25 00:00:00",1,0,0,0,9
6172,"HB741MP",0,0,4,4,"12/31/25 00:00:00",1,0,0,0,9
6173,"HB739MP",0,0,137,4,"12/31/25 00:00:00",1,0,0,0,9
6174,"HB725MP",0,0,68,4,"11/30/25 00:00:00",1,0,0,0,9
6175,"DZ392YL",0,0,140,12,"12/31/25 00:00:00",1,0,0,0,9
6176,"GH555LY",0,0,75,12,"12/31/25 00:00:00",1,0,0,0,9
6177,"HB766MP",0,0,2,4,"12/31/25 00:00:00",1,0,0,0,9
6178,"FV469JH",0,0,141,4,"01/31/26 00:00:00",1,0,0,0,9
6179,"GC441VW",0,0,14,4,"01/31/26 00:00:00",1,0,0,0,9
6180,"GS989GD",0,0,77,12,"12/31/26 00:00:00",1,0,0,0,9
6181,"HB791MP",0,0,97,12,"12/31/25 00:00:00",1,0,0,0,9
6182,"HB790MP",0,0,97,12,"12/31/25 00:00:00",1,0,0,0,9
6183,"CT759ZF",0,0,111,12,"02/28/26 00:00:00",1,0,0,0,9
6184,"HA309ZB",0,0,144,12,"01/31/26 00:00:00",1,0,0,0,9
6185,"CE414SR",0,0,127,12,"09/30/26 00:00:00",1,0,0,0,9
6186,"EY127RP",0,0,127,12,"09/30/26 00:00:00",1,0,0,0,9
6187,"EV444FC",0,0,127,12,"09/30/26 00:00:00",1,0,0,0,9
6188,"HB091NG",0,0,14,4,"11/30/25 00:00:00",1,0,0,0,9
